sample	tcell_fraction_float
NWD733278	0.192363691
NWD299076	0.190933593
NWD424213	0.071050239
NWD711818	0.121610654
NWD253009	0.164577213
NWD124721	-2.22E-16
NWD958359	0.093461668
NWD253057	0.04962413
NWD309266	0.142462304
NWD374956	0.238172668
NWD702388	0.056713105
NWD994348	0.107167093
NWD451603	0.211168937
NWD520156	0.217496926
NWD577949	0.244396968
NWD628282	0.018579262
NWD598099	0.07062878
NWD274942	0.114506157
NWD160926	0.111849109
NWD128083	0.158982213
NWD810731	0
NWD588163	0.078266314
NWD494242	0.169991687
NWD828316	0.2170841
NWD140935	0.101484601
NWD266867	0.168015585
NWD627109	0.088036797
NWD894426	0.053656909
NWD502404	0.068574704
NWD497370	0.18611764
NWD888743	0.185865911
NWD611147	0.146201028
NWD935155	0.16122276
NWD742819	0
NWD725593	0.106620912
NWD949581	0.149558207
NWD566841	0.111821852
NWD867231	0.017202087
NWD431172	0.156256454
NWD152612	0
NWD462958	0.19433043
NWD717439	0.147371973
NWD295041	0.187987652
NWD864465	0.096218936
NWD665877	0.15239849
NWD433388	0
NWD294467	0.21396353
NWD318875	0.204472882
NWD844988	0.05282579
NWD908287	0.110886782
NWD522203	0.130086737
NWD865462	0.113798425
NWD962029	0.180464106
NWD381218	0.175574425
NWD321030	0.05642683
NWD357630	0.080858297
NWD591720	0.120030645
NWD240041	0.045197313
NWD419818	0.135560609
NWD532844	0.086001457
NWD527925	0.139943111
NWD662260	0.174436073
NWD731555	0.002322115
NWD830505	0.090601642
NWD245884	0.209268646
NWD914754	0.15299301
NWD990737	0.164780006
NWD715523	0.088941785
NWD161708	0.074059428
NWD506974	0.159319648
NWD757301	0.24794767
NWD356278	0.134384733
NWD889891	0.16731424
NWD363037	0.073554158
NWD766908	0.103540942
NWD583058	0.027285736
NWD355315	0.163981998
NWD224731	0.010557272
NWD222592	0.136786274
NWD824670	0.172015881
NWD394635	0.04194227
NWD415895	0.082334164
NWD851282	0.086650281
NWD995578	0.188280245
NWD741112	0.084129981
NWD368369	0.009455954
NWD609262	0.200440292
NWD283806	0.07623972
NWD107305	0.082566711
NWD671836	0.055660503
NWD817585	0.061100763
NWD302158	0.146606996
NWD386277	0.075045969
NWD321042	0.204712511
NWD545207	0.220486994
NWD422453	0.053374316
NWD680520	0.093776083
NWD158645	0.198630663
NWD225291	0.11121908
NWD459654	0.073394844
NWD919641	0.138566419
NWD178014	0.298820198
NWD752821	0.029338947
NWD395795	0.157563504
NWD783331	0.197824187
NWD603581	0.214909093
NWD826637	0.116520529
NWD236417	0.190457529
NWD302617	0.147426738
NWD532132	0.068783577
NWD309603	0.187926566
NWD276766	0
NWD755594	0.033477344
NWD114742	0.255227091
NWD374344	0.211763626
NWD517446	0.234967543
NWD433976	1.11E-16
NWD243760	0.162778722
NWD983775	0.231252745
NWD386383	0.09060247
NWD438921	0.042758765
NWD917299	0.093721414
NWD373078	0.150046171
NWD848715	0
NWD546395	0.021311798
NWD968194	0.06728415
NWD535975	0.153375975
NWD147718	0.076012309
NWD921005	0.128683875
NWD533334	0.146590057
NWD115189	0.095870889
NWD358648	0.107060861
NWD653323	0.303532628
NWD919250	0.097533939
NWD376322	0.122528849
NWD378957	0
NWD153085	0.018458769
NWD678458	0.148685745
NWD235511	0.035614499
NWD876963	0.119099708
NWD627342	0.170544841
NWD711298	0.196295276
NWD665752	0.159438682
NWD501873	0.06497094
NWD763853	0.111429532
NWD980734	0.184266591
NWD150905	0.066084626
NWD835153	0.071546407
NWD346027	1.11E-16
NWD290567	0.161565787
NWD128089	1.11E-16
NWD146030	0.03464893
NWD552829	0.069814753
NWD475234	0.058278661
NWD518946	0.175938679
NWD955940	1.11E-16
NWD596742	0.077212825
NWD874075	0.197368256
NWD432316	0.045014646
NWD196394	0.088652888
NWD476903	0.07765895
NWD687514	0.203697627
NWD922606	0.138283012
NWD426607	0.132515066
NWD112483	0.19506831
NWD605313	0.115086222
NWD956516	0.056765231
NWD612238	0.111836069
NWD661360	0.060573275
NWD534357	0.033761787
NWD220815	0.100129719
NWD989448	0.019285932
NWD572397	0.04823253
NWD205306	0.291564662
NWD196089	0.143489993
NWD936513	0.133582114
NWD659837	0.121612356
NWD432262	0.161598141
NWD872009	0.22873669
NWD970011	0.165241501
NWD440934	0.067552982
NWD606102	0.199505648
NWD928670	0.100115129
NWD860416	0.109205582
NWD151942	0.207708035
NWD698467	0
NWD258122	0.212681696
NWD493814	0.066771217
NWD783771	0.173664878
NWD570103	0.19293029
NWD783793	0.171812431
NWD971292	0.145157305
NWD304932	0.149403301
NWD200473	0.184230063
NWD659823	0.173137168
NWD759398	0.122615016
NWD690822	0
NWD488290	0.059402697
NWD159284	0.143056031
NWD215154	0.01855522
NWD982078	0.085635943
NWD966993	0.123494479
NWD390073	0.183111275
NWD485172	0.160150472
NWD323569	0.13817727
NWD150863	0.068648218
NWD174445	0.082409883
NWD696516	0.105135382
NWD373716	0.081261016
NWD395745	0.117735456
NWD656899	1.11E-16
NWD392105	0.156218025
NWD565695	0.132080975
NWD138859	0.07663659
NWD294673	0.104479031
NWD380559	0.180986536
NWD404141	0.266439224
NWD678144	0.125262445
NWD177670	0.126409831
NWD481650	0.02211325
NWD520898	0.130662254
NWD796268	0.165891965
NWD410244	0.024020209
NWD717853	0.060855558
NWD736374	0.116092703
NWD645488	0.194703483
NWD975315	0.199720348
NWD715430	1.11E-16
NWD799942	0.084172645
NWD968915	0.013129669
NWD821604	0.096387897
NWD282093	0.077909219
NWD599060	0.08541023
NWD488208	0.101210662
NWD873405	0.072201301
NWD254279	0.233791695
NWD353305	0.10072569
NWD253234	0.12876605
NWD417688	0.171644
NWD855493	0.095338832
NWD603220	0.12057747
NWD209515	0.11603205
NWD760907	0.087393001
NWD990735	0.151189256
NWD189758	0.053174429
NWD746208	0.12528224
NWD494011	0.129062425
NWD766944	0.138773717
NWD541530	0.191416434
NWD403712	0.143386347
NWD993758	0
NWD167458	0.080099157
NWD485520	0.178418993
NWD846960	0.098042197
NWD839770	0.128066403
NWD630902	0.119891981
NWD985157	0.011895505
NWD983064	0.19681244
NWD220538	0.08084683
NWD368031	0.200477826
NWD354049	0.140343189
NWD376333	0.016927098
NWD631937	0.17891115
NWD828699	0.22852484
NWD345684	0.068588546
NWD437243	0.133931446
NWD791381	0.193071899
NWD373964	0.158301196
NWD228559	0.073750837
NWD661079	0.131963262
NWD293857	0.117082182
NWD431997	0.082654685
NWD806640	0.102447546
NWD353845	0.118145647
NWD178430	0.137852078
NWD297163	0.116784312
NWD424186	0.105063033
NWD296320	0.041526665
NWD331137	0.176029025
NWD970384	0.278465326
NWD129159	0.225579746
NWD418130	0.113797224
NWD552722	0.149758638
NWD543553	0.168032626
NWD546420	0.256530244
NWD687685	0.0690004
NWD697513	0.205592799
NWD928163	0.078153166
NWD455281	0.17889185
NWD779357	0.145304433
NWD718757	0.099900565
NWD303259	0.105047043
NWD211539	0
NWD302294	0.099359209
NWD284322	0.06181211
NWD772794	0.107284715
NWD906983	0.162303441
NWD965169	0.116054422
NWD728207	0.120809134
NWD333431	0.100968137
NWD356989	0.153231417
NWD461920	0.113478201
NWD878425	0.06188067
NWD287302	0.086050869
NWD651561	0.001398826
NWD941836	0.1016262
NWD119556	0.112761111
NWD950527	0.092764827
NWD718649	0.129166221
NWD446185	0.145800359
NWD164269	0.139293153
NWD950211	0.170923899
NWD942344	0.066751813
NWD238396	0.060028255
NWD644755	0.009435485
NWD664827	0
NWD979440	0.142726425
NWD451848	0.182912341
NWD825520	0.119558399
NWD585933	0.127527705
NWD826962	0.025181079
NWD806619	0.010677665
NWD580412	0.144188829
NWD956155	0.116614666
NWD185565	0.147369928
NWD373264	0.212408988
NWD124692	0.080550855
NWD829624	0.193127109
NWD143118	0.032551379
NWD272119	0.167339585
NWD106724	0.124754718
NWD845030	0.038624185
NWD677222	0.104855792
NWD181132	0.276676259
NWD117539	0.022375539
NWD979024	0.228249906
NWD636156	0.102466799
NWD775573	0.078221763
NWD308398	0.071944875
NWD480958	0.236637547
NWD547861	0.18672201
NWD539591	0.16019727
NWD959724	0.185873262
NWD371503	0.16663627
NWD306450	0
NWD316205	0.063848851
NWD691536	0.220198171
NWD194876	0.11233635
NWD325135	0.129436808
NWD529022	0.179859778
NWD651265	0.133779507
NWD324264	0.143703124
NWD619147	0.065596609
NWD720926	0.076289666
NWD274745	0.227554323
NWD571788	0.04105075
NWD105756	0.153714064
NWD189879	0.058125437
NWD558507	0.141341628
NWD945992	0.142604389
NWD514542	0.142493341
NWD226323	0.038815636
NWD276261	0.072286227
NWD335834	0.225352391
NWD254388	0.170791973
NWD173451	0.039146319
NWD897019	0.178757108
NWD956330	1.11E-16
NWD141338	0.077586009
NWD672598	0.012242133
NWD240079	0.115644243
NWD985949	0.081264164
NWD687477	0.110710706
NWD138793	0.323158309
NWD150404	0.151845186
NWD497366	0.153423343
NWD245901	0.123054145
NWD294813	0.142065108
NWD244194	0.278692142
NWD127039	0.183895967
NWD257296	0.12967738
NWD545181	0.130940577
NWD561838	0.187514991
NWD909234	0.195941653
NWD581714	0.018324868
NWD707160	0.193173599
NWD947479	0.31281769
NWD928398	0.289353651
NWD636883	0.115322248
NWD739280	0.091140934
NWD894017	0.072892308
NWD688348	0.142059441
NWD711641	0.1110159
NWD773602	0.210079912
NWD865958	0.140351793
NWD517722	0.107822719
NWD990302	0.126469758
NWD354812	0.033274609
NWD831882	0.139471617
NWD443553	0.186990508
NWD343817	0.119959525
NWD558321	0.147220219
NWD937261	0
NWD348691	0.056625458
NWD865167	0.130816677
NWD826024	0.229943611
NWD736744	0.156745214
NWD930716	0.110198351
NWD982891	0.087048145
NWD249167	0.067791978
NWD782278	0.17299196
NWD672404	0
NWD427214	0
NWD722760	0.120616199
NWD608261	0.063382496
NWD302120	0.135717515
NWD200931	0.093719608
NWD272795	0.029102304
NWD845338	0.07505606
NWD493532	0.222005191
NWD242268	0.157745997
NWD754246	0.152190922
NWD284788	0.135261582
NWD775431	0.188787053
NWD921215	0.108221332
NWD860456	0.137432375
NWD419104	0.251643708
NWD161191	0.139160903
NWD119492	0.083682845
NWD204255	0.077096264
NWD355398	0.105976066
NWD478335	0.163992496
NWD565587	0.112385927
NWD548675	0.251828406
NWD195622	0.156074715
NWD555458	0.124609701
NWD928109	0.068360593
NWD475468	0
NWD806550	0.210477159
NWD844317	0.003318779
NWD462894	0.082178184
NWD964577	0.314752916
NWD792950	0.120200937
NWD852420	0
NWD111379	0.065312498
NWD917679	0.193522572
NWD681793	0.14911353
NWD807156	0.104025837
NWD723029	0.155067699
NWD128327	0.195767549
NWD498895	0.128145724
NWD534077	0.15648152
NWD573378	0.215698696
NWD493328	0.190903807
NWD860497	0.099760997
NWD433309	0.197226299
NWD379164	0.186784483
NWD272947	0.028054415
NWD105913	0.06617783
NWD703204	0.094101168
NWD161005	0.040033137
NWD356150	0.173614427
NWD326215	0.18063461
NWD460568	0.023459596
NWD948802	0.069533138
NWD249416	0.10426047
NWD466430	0.109755839
NWD923534	0.085146315
NWD707600	0.143883475
NWD710901	0
NWD383444	0.174179727
NWD455975	0.230778011
NWD957562	0.21512983
NWD862262	0.265770361
NWD505017	0.249994207
NWD646957	0.053610688
NWD899141	0.203092145
NWD564840	0.128338709
NWD603259	0.195240807
NWD252004	0.19483398
NWD535632	0.114916434
NWD125984	0.099784321
NWD506969	0.0767653
NWD995181	0
NWD709569	0.051034228
NWD142130	0.050508616
NWD835710	0.139318188
NWD970621	0.096972713
NWD785406	0.114604516
NWD158654	0.122563061
NWD947637	0.162603917
NWD737893	0.14535131
NWD735068	0.131005654
NWD744716	0.082039278
NWD649216	0.06533611
NWD217586	0.146409573
NWD264056	0.169536608
NWD659463	0.189802406
NWD802383	0.181613414
NWD547378	0.005796955
NWD475102	0.241250181
NWD132988	0.153615807
NWD363296	0.004105436
NWD907050	0.014556188
NWD272383	0.055576663
NWD177799	0.114039927
NWD909849	0.081275892
NWD238395	0.198186768
NWD539530	0.191361342
NWD873674	0.28467078
NWD998180	0.050616708
NWD206999	0.033295883
NWD311963	0.041413212
NWD526331	0.255542638
NWD851305	0.196965705
NWD235953	0.156680833
NWD328788	0
NWD188464	0.165647153
NWD589976	0.183357184
NWD643074	0.110034169
NWD436695	0.086314876
NWD996034	0.097795642
NWD493183	0.091504827
NWD751035	0.056912651
NWD689495	0.145117336
NWD249159	0.047454504
NWD349165	0.16411357
NWD950456	0.045106341
NWD304375	0.118267259
NWD729730	0.207091464
NWD176226	0.27177917
NWD792381	0.034980889
NWD821306	0.041872498
NWD838092	0.174616931
NWD326886	0.202811991
NWD498887	0.085377373
NWD296611	0.235658448
NWD208074	0.271567119
NWD207976	0.09591937
NWD337262	0.107969719
NWD315441	0.062717307
NWD184766	0.178054737
NWD903388	0.162468652
NWD540572	0.063572234
NWD903525	0.035586473
NWD219872	0.258173771
NWD915325	0.252725915
NWD652105	0.109519081
NWD824410	0.100135496
NWD612415	0.132197701
NWD113122	0.157133499
NWD716197	0.144594711
NWD710489	0.160520895
NWD525803	0.261589473
NWD128646	0.176020445
NWD961691	0.102931288
NWD264354	0.102937836
NWD153104	0.154226391
NWD695795	0.104674758
NWD303620	0.216259792
NWD355617	0.09517728
NWD994808	0.134009495
NWD133764	0
NWD878520	0.220238585
NWD525613	0.016125703
NWD855940	0.080226822
NWD330389	0.163129378
NWD380064	0.009097769
NWD752793	0
NWD157703	0.155231404
NWD833550	0.186848268
NWD138166	0.079373177
NWD939823	0.013098306
NWD795420	0.015504105
NWD819125	0.082460687
NWD398830	0.169998185
NWD878239	0.051279167
NWD802877	0.111813737
NWD140076	0.162040749
NWD105478	0.219595392
NWD184884	0.051717669
NWD143978	0.044971275
NWD596820	0.117313247
NWD663209	0.23517341
NWD427753	0.107051006
NWD377030	0.093377186
NWD749957	0.09409567
NWD842080	0.164297894
NWD866181	0.158289079
NWD812268	0.135199167
NWD971428	0.151341934
NWD113337	0.095428788
NWD209726	0.018683116
NWD509491	0.160789195
NWD933113	0.114949456
NWD335842	0.078934298
NWD761964	0.075164705
NWD142530	0.131302306
NWD212045	0.215215424
NWD517089	0.100694971
NWD641503	0.066288152
NWD449048	0.107410019
NWD522926	0.146308889
NWD732670	0.140483199
NWD756709	0.128161292
NWD883045	0.220623712
NWD952573	0.132972655
NWD950089	0.148203536
NWD737211	0.034743306
NWD739785	0.220471218
NWD930379	0.069863214
NWD919050	0.228809428
NWD243172	0.148232404
NWD784521	0.118250522
NWD954893	0.230578381
NWD182836	0.10518067
NWD755384	0.139426558
NWD746878	0.174646397
NWD516981	0.206456038
NWD738250	0.184602288
NWD545975	0.109861815
NWD125898	0.070610371
NWD296847	0.244207815
NWD299227	0.135318616
NWD182275	0.160734817
NWD296042	0.358563569
NWD980552	0.191207748
NWD584282	0.124664617
NWD239622	0.1040722
NWD303688	0.066558594
NWD111766	0.079262057
NWD259894	0.220849425
NWD767461	0.125802561
NWD794977	0.116508225
NWD446462	0.044920265
NWD734767	0.196706976
NWD984320	0.058825316
NWD533651	0.164861146
NWD961425	0.115912568
NWD540461	0.150236043
NWD559331	0.197841512
NWD570476	0.158236647
NWD947824	0.129767325
NWD261408	0.06121303
NWD972785	0.202362347
NWD694998	0.083679777
NWD564432	0.049097266
NWD344656	0.081796522
NWD809600	0.120888633
NWD915893	0.1733679
NWD867373	0.209598185
NWD785907	0.130530539
NWD336910	0.114595489
NWD804978	0.045986267
NWD865817	0.072360224
NWD675407	0.205184517
NWD972397	0.067477103
NWD340803	0.103579281
NWD774273	0.181335757
NWD311967	0.089548607
NWD350171	0.090674679
NWD170455	0.195141877
NWD808971	0.062703532
NWD722933	0.233562147
NWD794229	0.144201693
NWD558882	0.196614107
NWD758436	0.145560922
NWD830942	0.10140284
NWD130345	0.014071071
NWD778514	0.192027316
NWD609542	0.040427525
NWD955866	0.124626709
NWD296359	0.26613225
NWD632820	0.069179285
NWD471942	0.189378531
NWD786655	1.11E-16
NWD614581	0.061542412
NWD759859	0.207802872
NWD217808	0.104921656
NWD425489	0.173894467
NWD242700	0.210021496
NWD177486	0.110426246
NWD197105	0.15866995
NWD164622	0.136345664
NWD295643	0.127306499
NWD394931	0.074877822
NWD304493	0.228846987
NWD735683	0.068310781
NWD567068	0.131121702
NWD780519	0.081429286
NWD928207	0.18112032
NWD297447	0.089254919
NWD397394	0.041975738
NWD438509	0.048950352
NWD280565	0.143133976
NWD240559	0.01903708
NWD350637	0.016106804
NWD694492	0.090426523
NWD287819	0.073470376
NWD608127	0.106714806
NWD452236	0.108169838
NWD259837	0.102183496
NWD943723	0.146732568
NWD871652	0.185820048
NWD607471	0.169764061
NWD596205	0.179874544
NWD374996	0
NWD307651	0.175580811
NWD461692	0.121546553
NWD434606	0.20235731
NWD111086	0.200585909
NWD201064	0.163645
NWD723316	0.238221677
NWD928411	0.091519133
NWD953906	0.084126631
NWD396926	0.11423147
NWD757727	0.108922101
NWD353199	0.135852426
NWD583628	0.090856364
NWD383224	0.184745956
NWD617073	0.083159834
NWD375402	0.008315188
NWD991061	0.059673821
NWD142221	0.078144587
NWD687739	0.03569982
NWD836279	0.328478487
NWD514463	0.007487323
NWD838380	0.082662912
NWD370714	0.23126111
NWD276266	0.044794816
NWD556019	0.098787381
NWD570711	0.115146923
NWD314988	0.191531819
NWD118479	0.037918044
NWD744190	0.18176324
NWD480597	0.116828342
NWD380046	0.047904473
NWD569808	0.214485808
NWD696887	0.088774949
NWD227350	0.16804824
NWD133478	0.092412704
NWD421671	0.23434512
NWD941151	0.143256406
NWD187292	0.14118212
NWD682070	0.161244742
NWD348821	0.059645771
NWD688748	0.113659059
NWD389099	0.014493926
NWD754141	0.071432565
NWD186938	0.098305017
NWD412947	0.07123346
NWD268891	0.071534232
NWD827364	0.046979231
NWD372991	0.229756753
NWD657002	0.064175846
NWD700518	0.158611857
NWD686512	0.201749358
NWD264803	0.079239701
NWD251751	0.235409132
NWD258011	0.088687114
NWD631555	0.065780756
NWD301295	0.15220528
NWD918932	0.131523614
NWD159736	0.198782269
NWD311874	0.108420861
NWD576337	0.024078025
NWD845696	0.186617985
NWD131351	0.137410543
NWD370380	0.226693375
NWD162799	0.099499933
NWD715570	0.049979225
NWD364694	0.006873186
NWD351418	0.070443793
NWD925233	0.158589316
NWD529504	0.083232677
NWD608870	0.152023016
NWD165176	0.088528005
NWD977342	0.051569329
NWD566698	0.077953209
NWD852298	0.033867324
NWD976424	0.138893318
NWD495246	0
NWD392182	0.068654729
NWD496110	0.10355118
NWD517825	0.034668986
NWD332294	0.146592245
NWD813812	0.189749382
NWD392273	0.102958059
NWD131371	0.202671588
NWD353606	0.342586542
NWD458924	0.142704105
NWD736051	0.094883799
NWD674986	0.079552077
NWD742636	0.097668526
NWD661157	0.141501268
NWD253511	0.103071557
NWD397351	0.065651377
NWD319953	0.113748598
NWD464004	0
NWD389991	0.064364788
NWD297508	0.217471539
NWD197981	0.053026747
NWD892901	0.269808476
NWD480939	0.167466451
NWD943060	0.070167102
NWD669948	0.14066133
NWD456326	0.161991885
NWD407707	0.289363857
NWD729230	0.174898455
NWD344952	0.192519438
NWD267992	0.120855935
NWD118646	0.10300335
NWD113902	0.083996627
NWD544995	0.150699589
NWD815533	0.178979672
NWD151166	0.097693003
NWD658313	0.076016465
NWD909513	0.128581541
NWD135506	0.153145596
NWD445784	0.083098364
